title,link,tag,desc,page
"Trevor Noah rips Biden over Saudi, UAE phone-snub report: ‘Would have never happened to Donald Trump’",https://www.foxnews.com/entertainment/trevor-noah-biden-saudi-uae-phone-snubs-donald-trump,POLITICS ON LATE NIGHT,"Has President Biden lost liberal comedian Trevor Noah, host of Comedy Central’s ""The Daily Show""?",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Ukraine news: State Dept. discourages U.S. citizens from fighting Russian military, citing 'significant risks'",https://www.foxnews.com/world/ukraine-us-citizens-fighting-risks-state-department,WORLD,The State Department on Friday warned U.S. citizens against participating in the war in Ukraine.,https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Congress gets up close view of 'horrific' Russia-Ukraine war: Makes you want 'to break down in tears',https://www.foxnews.com/politics/congress-view-russia-ukraine-war,RUSSIA,A bipartisan group of lawmakers recounted harrowing scenes from the Ukraine border after witnessing the humanitarian crisis of refugees fleeing the war into Poland.,https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Ukraine news: 1 million children have fled country amid Russia invasion, UNICEF says",https://www.foxnews.com/world/ukraine-1-million-children-fled-russia-invasion,UKRAINE,"An estimated 2.3 million people have fled Ukraine as of Thursday, including 1 million children, according to UNICEF.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
How South Korea's election of Yoon Suk Yeol may affect relationship with US,https://www.foxnews.com/world/south-korea-election-yoon-suk-yeol-relationship-us-biden,SOUTH KOREA,"Elected in one of the narrowest presidential races in South Korea’s history, Yoon Suk Yeol, the country’s former top prosecutor, is a political newcomer with the conservative People Power Party who has sometimes been compared to former President Trump. ",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Former US ambassador to NATO: Putin has 'put himself on a plank',https://www.foxnews.com/world/kurt-volker-putin-russia-ukraine,RUSSIA,"Kurt Volker, former U.S. ambassador to NATO and U.S. special representative for Ukraine, believes Russian President Vladimir Putin has ""put himself on a plank.""",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Russia news: 4M Ukrainian refugees may flee to neighboring countries in coming months,https://www.foxnews.com/world/russia-unhcr-4-million-ukrainians-refugees-neighboring-countries,UKRAINE,"An estimated 4 million Ukrainian refugees who fled Russian attacks to neighboring countries may need assistance in the coming months, according to the U.N.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Russia news: Ukrainians evacuated through Russian corridor for first time in Sumy, others are shelled",https://www.foxnews.com/world/ukrainians-evacuated-russian-corridor-sumy,RUSSIA,"After the Russian Armed Forces on Monday announced a cease-fire in several Ukrainian cities, civilians in Sumy were able to successfully evacuate through a Russian corridor.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Blinken in Moldova on Sunday, day after meeting with Ukraine foreign minister",https://www.foxnews.com/politics/blinken-moldova-sunday-meeting-ukraine-foreign-minister-poland,SECRETARY OF STATE,"U.S. Secretary of State Antony Blinken was in Moldova on Sunday, where he was scheduled to meet with Moldovan leaders dealing with the arrival of more than 120,000 refugees from neighboring Ukraine.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Biden admin courts Venezuela as Russian economy takes hits from sanctions: report,https://www.foxnews.com/politics/biden-admin-venezuela-russian-economy-sanctions,RUSSIA,"Several senior Biden administration officials from the White House and State Department traveled to Venezuela on Saturday to meet with the Russian ally as Moscow’s economy begins to crater under the weight of sanctions, according to a report. ",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"US, Poland in talks to help Ukraine acquire warplanes",https://www.foxnews.com/politics/us-poland-warplanes-ukraine,UKRAINE,The United States is considering a deal with Poland to send U.S. warplanes to Warsaw to replace any Soviet-era fighter jets the NATO country sends to Ukraine. ,https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Israel’s Bennett speaks with Putin, Zelenskyy separately in effort to mediate Ukraine crisis",https://www.foxnews.com/world/israels-bennett-putin-zelenskyy-mediate-ukraine-crisis,ISRAEL,"Israeli Prime Minister Naftali Bennett held talks with President Vladimir Putin Saturday in the Kremlin over Russia’s invasion of Ukraine, and then spoke with Ukrainian leader Volodymyr Zelensky, an attempt to mediate a conflict that has caused growing civilian casualties and refugees.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Republicans troubled by ongoing talks to revive Iran nuclear deal: 'Russia should not be at any table',https://www.foxnews.com/politics/republicans-troubled-iran-nuclear-deal-talks,IRAN,"Republicans are raising alarms about a possible breakthrough to restart the Iran nuclear deal, amid reports that the U.S. and Iran are coming close to restoring the 2015 nuclear agreement.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Russia invasion: Refugees fleeing Ukraine mark largest, fastest displacement pattern since WWII",https://www.foxnews.com/world/ukrainian-refugees-wwii-russia-war,WORLD,"More than 1.25 million people have fled Ukraine since Russian forces invaded on Feb. 24, the International Organization for Migration (IOM) said in a Saturday press release.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Ukraine news: Journalists flee Russia amid Putin's information crackdown,https://www.foxnews.com/world/ukraine-war-journalists-flee-russia-putin,MEDIA,Independent and foreign journalists based in Russia are fleeing the country as Russian President Vladimir Putin cracks down on dissenting information about his invasion of Ukraine.,https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
North Korea fires suspected ballistic missile into sea,https://www.foxnews.com/world/north-korea-fires-suspected-ballistic-missile-into-sea,NORTH KOREA,"North Korea on Saturday fired a suspected ballistic missile into the sea, according to its neighbors’ militaries, apparently extending its streak of weapons tests this year amid a prolonged freeze in nuclear negotiations with the United States.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Rep. Brian Fitzpatrick heads to Ukraine border: 'I will go as far as ... they will allow me to go',https://www.foxnews.com/politics/congressman-brian-fitzpatrick-heads-ukraine-border,RUSSIA,A bipartisan congressional delegation is heading to Poland Friday to get as close to the Russia-Ukraine war as safely possible and to see firsthand what is needed to help the Ukrainian people.,https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Mike Pompeo: US should immediately recognize Taiwan as ‘free and sovereign country’,https://www.foxnews.com/world/mike-pompeo-us-recognize-taiwan-free-sovereign-country,SECRETARY OF STATE,"The U.S. should immediately ""do the right and obvious thing"" and recognize Taiwan as a ""free and sovereign country,"" former U.S. Secretary of State Mike Pompeo wrote Thursday night in a series of Twitter messages.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
Russia news: Convoy 'stalled' outside Kyiv for days as Russian military plans government takeover,https://www.foxnews.com/world/russia-news-convoy-stalled-outside-kyiv-days,UKRAINE,A convoy of Russian military vehicles has moved less than 15 miles outside of Kyiv over the last several days as Russian President Vladimir Putin plans to take over Ukraine's government.,https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
President Biden's State of the Union report card: Experts give their grades,https://www.foxnews.com/politics/speechwriters-grade-biden-first-sotu-address,STATE OF THE UNION,"Former speechwriters and communications experts for top elected officials and Cabinet secretaries weighed in on President Biden's first State of the Union address Tuesday evening, praising the president for his strong support of Ukraine amid Russia's multi-front invasion, but criticizing it for being lackluster and uninspiring. ",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Republican Reps. Hinson, Kim demand Biden confront Putin during State of the Union: 'Do not mess with the US'",https://www.foxnews.com/politics/republican-reps-hinson-kim-demand-biden-confront-putin,REPUBLICANS,FIRST ON FOX: Republican Reps. Ashley Hinson and Young Kim told Fox News Digital that President Biden must stand up to Vladimir Putin during his first State of the Union address Tuesday.,https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Russians enter Kharkiv, Ukraine’s No. 2 city, as fighting broadens: reports",https://www.foxnews.com/world/russians-kharkiv-ukrain-fighting,RUSSIA,"Fighting got underway Sunday in Kharkiv, Ukraine’s second-largest city, after Russian forces stormed in from the outskirts, according to reports.",https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
"Ukraine photos: Kyiv rattled with explosions, street fighting into third day of conflict",https://www.foxnews.com/world/kyiv-photos-explosions-street-fighting,WORLD,Photos and videos of Ukraine's capital on Friday evening and Saturday morning show an ongoing effort by Russian military forces to edge toward Kyiv and take control of the city while its residents stand ready to defend their democracy.,https://www.foxnews.com/category/politics/house-of-representatives/foreign-affairs
