title,link,tag,desc,page
"China to reopen its borders, resume all visas for tourists",https://www.foxnews.com/world/china-reopen-borders-resume-all-visas-tourists,CHINA,Tourism to China will resume later this week after officials in Beijing announced they would be reopening borders for visa and non-visa travel for the first time in three years.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
It's been 3 years since COVID lockdowns. But we still haven't learned from these 3 mistakes,https://www.foxnews.com/opinion/3-years-since-covid-lockdowns-we-still-havent-learned-these-3-mistakes,OPINION,"As the COVID pandemic reaches the three-year mark, it is high time to review mistakes that were made.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Law group alleges Stanford fired doctor for criticizing COVID policies: 'Engaged in employment discrimination',https://www.foxnews.com/media/law-group-stanford-fired-doctor-criticizing-covid-policies-engaged-employment-discrimination,MEDIA,"In Santa Clara, California, the Dhillon Law Group on Thursday filed a complaint alleging that a doctor was 'forced' to resign due to speaking out against COVID-related policies.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Japanese residents continue to wear masks after 3-year-long request ends,https://www.foxnews.com/world/japanese-residents-continue-wear-masks-after-3-year-long-request-ends,JAPAN,"Japan has dropped its three-year-long masking request in one of its last steps in easing COVID rules in public places. However, nothing has changed as residents continue to wear them.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Fauci lashes out over GOP calls for prosecution: 'Craziness',https://www.foxnews.com/video/6322488708112,VIDEO,"Rep. Mariannette Miller-Meeks, R-Iowa, joined 'Fox & Friends' to discuss Dr. Fauci lashing out over growing calls for prosecution as the investigation into the origins of COVID continues. ",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Rep. Nicole Malliotakis: We must know the source of COVID-19 to prevent the next pandemic,https://www.foxnews.com/video/6322444965112,VIDEO,"Rep. Nicole Malliotakis, R-N.Y., reacts to the House of Representatives unanimously voting to declassify the COVID-origin intel on ‘Fox News Live.’ ",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Ronny Jackson says Biden may have tried to cut corners on COVID vax approval: 'Real problem',https://www.foxnews.com/media/rep-ronny-jackson-biden-administration-tried-cut-corners-covid-vaccine-approval,FOX NEWS FLASH,"Rep. Ronny Jackson, R-Texas, says the FDA approved the COVID vaccine sooner than they should have for political reasons.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Dr. Fauci claims a coronavirus lab leak could still be considered a 'natural occurrence',https://www.foxnews.com/media/dr-fauci-claims-coronavirus-lab-leak-could-still-be-considered-natural-occurrence,MEDIA,"Dr. Anthony Fauci suggested on Saturday that a coronavirus lab leak could also be considered a ""natural occurrence"" while speculating how a lab leak could have happened.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Dr. Anthony Fauci speculates a coronavirus lab leak could still be considered a 'natural occurrence',https://www.foxnews.com/video/6322435828112,VIDEO,"Dr. Anthony Fauci speculated on Saturday that a lab leak could still be considered a ""natural occurrence"" during an appearance on CNN. ",https://www.foxnews.com/category/health/infectious-disease/coronavirus
House GOP members claim Biden may have cut corners to approve COVID vaccine sooner,https://www.foxnews.com/video/6322435020112,VIDEO,"House Select Subcommittee on the Coronavirus Pandemic member and physician Rep. Ronny Jackson, R-Texas, says the FDA expedited the COVID vaccine approval process.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
"CDC, FDA warn Florida surgeon general over his COVID-19 vaccine guidance",https://www.foxnews.com/politics/cdc-fda-warn-florida-surgeon-general-covid-19-vaccine-guidance,FLORIDA,The Centers for Disease Control and Prevention — as well as the Food and Drug Administration — have published a joint letter denouncing Florida Surgeon General Joseph Ladapo.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
"Biden 'dragging his feet' on COVID origins intel because it will 'open Pandora's box,' Kat Cammack says",https://www.foxnews.com/media/biden-dragging-feet-covid-origins-intel-because-will-open-pandoras-box-kat-cammack-says,MEDIA,"Rep. Kat Cammack, R-Fla., argued President Biden's hesitancy to decide on whether to declassify intel on COVID origins is because it will 'open Pandora's box.'",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Joe Biden's foreign policies are 'wrong time and time again': John Ratcliffe,https://www.foxnews.com/video/6322383799112,VIDEO,"Former Director of National Intelligence John Ratcliffe discusses Biden's non-committal on signing the COVID-19 intelligence bill, the declassification of more intelligence and China brokering ties between Saudi Arabia and Iran.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
"LA County eases COVID vaccine, testing restrictions as emergency declarations end",https://www.foxnews.com/politics/la-county-eases-covid-vaccine-testing-restrictions-emergency-declarations-end,LOS ANGELES,Los Angeles County coronavirus restrictions are being phased out to align with California rules. The local emergency declaration is slated to end on March 31.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
COVID origins intel would 'open Pandora’s box': Kat Cammack,https://www.foxnews.com/video/6322375643112,VIDEO,"Rep. Kat Cammack, R-Fla., discusses President Biden’s reluctance to make a decision on releasing COVID origins intelligence and reacts to Jane Fonda’s comments on ‘The View.’",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Fast-tracking a new category of drug leaves little time for research: Dr. Houman Hemmati,https://www.foxnews.com/video/6322340457112,VIDEO,Ph.D. research scientist Dr. Houman Hemmati joins 'Fox News @ Night' to weigh in on GOP lawmakers alleging the Biden administration tried to 'cut some corners' in the FDA's vaccine approval.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
House unanimously votes to declassify COVID origins intel,https://www.foxnews.com/video/6322326881112,VIDEO,"California GOP Rep. Mike Garcia says it's a huge step forward in transparency, clarity, and security for Americans on 'The Story with Martha MacCallum.' ",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Rand Paul blasts Fauci after freeze-out allegations: a ‘fact’ Fauci ‘convinced’ scientists to change minds,https://www.foxnews.com/politics/rand-paul-blasts-fauci-freeze-out-allegations-convinced-scientists-change-minds,ANTHONY FAUCI,"Sen. Rand Paul, R-Ky., blasted Dr. Anthony Fauci after the latter disputed allegations of freezing out a former CDC director from a conference call on the origins of COVID-19.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Dr. Fauci is very skilled at evading COVID truths: Miranda Devine,https://www.foxnews.com/video/6322314895112,VIDEO,New York Post columnist Miranda Devine reacts to Anthony Fauci still leaning towards COVID being a natural occurrence on 'America Reports.',https://www.foxnews.com/category/health/infectious-disease/coronavirus
Republicans allege Biden admin may have tried to 'cut corners' on FDA's COVID vax approval process,https://www.foxnews.com/politics/republicans-allege-biden-admin-tried-cut-corners-fdas-covid-vax-approval-process,CORONAVIRUS,Republicans accuse the Biden administration of “wrongly” compressing the timeline for vaccine approval process in order to implement mandates nationwide.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
Tammy Bruce: Americans won't be 'bullied' by Fauci's 'smugness' as probe into COVID origins continues,https://www.foxnews.com/video/6322298231112,VIDEO,Fox News contributor Tammy Bruce joined 'The Faulkner Focus' to discuss Fauci pushing back against allegations surrounding the origins of COVID after lawmakers voted to declassify material on how the pandemic first began. ,https://www.foxnews.com/category/health/infectious-disease/coronavirus
Michigan mayor charged with fraud related to COVID-19 relief grant,https://www.foxnews.com/us/michigan-mayor-charged-fraud-related-covid-19-relief-grant,MICHIGAN,"Monique Owens, a mayor in Michigan, was charged with fraud relating to a COVID-19-relief grant. Owens fraudulently applied for COVID-19 grants in 2020.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
California landlords furious as COVID eviction bans drag on: 'I'm owed $120K' in rent payments,https://www.foxnews.com/media/california-landlords-furious-covid-eviction-ban-drags-owed-120k-rent-payments,FOX & FRIENDS FIRST,California landlords are furious after a San Francisco supervisor unveiled a proposal to extend the COVID eviction ban three years after the pandemic began,https://www.foxnews.com/category/health/infectious-disease/coronavirus
"House Dems, GOP vote unanimously to declassify COVID origins intel, send bill to Biden",https://www.foxnews.com/politics/house-dems-gop-vote-unanimously-declassify-covid-origins-intel-send-bill-biden,CHINA,The House on Friday voted unanimously to require the Biden administration to declassify information it has that may link COVID to the Wuhan virology lab in China.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
